Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Sales,Customer_Review
ORD1332,2025-10-02,South,Home & Kitchen,Vacuum Cleaner,16,300.97,4815.52,"Great quality and fast delivery, highly recommend."
ORD1702,2025-10-02,Central,Sports,Football,8,214.49,1715.92,"Works fine, but packaging could be better."
ORD2369,2025-10-02,West,Sports,Yoga Mat,3,113.05,339.15,"Superb build quality, very happy with the purchase."
ORD1124,2025-10-03,East,Books,Biography,16,437.47,6999.52,"Great quality and fast delivery, highly recommend."
ORD2178,2025-10-03,West,Home & Kitchen,Air Fryer,20,63.51,1270.2,"It's okay, does the job as expected."
ORD1489,2025-10-03,North,Clothing,T-Shirt,8,120.87,966.96,"Terrible experience, delivery was delayed a lot."
ORD1881,2025-10-05,East,Books,Biography,16,487.39,7798.24,"Terrible experience, delivery was delayed a lot."
ORD1726,2025-10-05,Central,Books,Cookbook,18,411.86,7413.48,"Exceeded my expectations, will buy again."
ORD1254,2025-10-06,Central,Sports,Dumbbells,20,389.56,7791.2,"Excellent value for money, very satisfied."
ORD2118,2025-10-06,Central,Clothing,Jacket,20,457.74,9154.8,"Works fine, but packaging could be better."
ORD1349,2025-10-06,West,Sports,Dumbbells,6,101.33,607.98,"Works fine, but packaging could be better."
ORD1551,2025-10-07,West,Sports,Cricket Bat,13,222.18,2888.34,"Great quality and fast delivery, highly recommend."
ORD1421,2025-10-07,South,Clothing,Cap,18,399.47,7190.46,Bad customer service and defective item received.
ORD2202,2025-10-08,West,Home & Kitchen,Cookware Set,7,252.56,1767.92,"Works fine, but packaging could be better."
ORD1485,2025-10-08,East,Electronics,Smartwatch,6,163.57,981.42,Really impressed with the performance and design.
ORD1528,2025-10-09,Central,Books,Cookbook,7,108.44,759.08,"Decent quality for the price, acceptable."
ORD1813,2025-10-09,North,Home & Kitchen,Air Fryer,15,370.31,5554.65,"Excellent value for money, very satisfied."
ORD1205,2025-10-09,North,Books,Comic Book,17,291.77,4960.09,"Decent quality for the price, acceptable."
ORD1369,2025-10-09,Central,Sports,Dumbbells,9,317.63,2858.67,"Great quality and fast delivery, highly recommend."
ORD2354,2025-10-10,North,Books,Comic Book,15,256.65,3849.75,Bad customer service and defective item received.
ORD1487,2025-10-10,West,Clothing,Cap,14,207.66,2907.24,"Not worth the money, quality is really bad."
ORD2157,2025-10-11,North,Electronics,Smartphone,5,469.75,2348.75,"Exceeded my expectations, will buy again."
ORD1932,2025-10-11,North,Sports,Running Shoes,7,424.52,2971.64,"This is amazing, exactly what I needed."
ORD1233,2025-10-12,South,Electronics,Laptop,18,144.48,2600.64,"It is what it is, meets basic requirements."
ORD2139,2025-10-12,North,Clothing,Sneakers,17,324.1,5509.7,"It's okay, does the job as expected."
ORD1065,2025-10-14,South,Sports,Running Shoes,9,385.25,3467.25,"Excellent value for money, very satisfied."
ORD1140,2025-10-15,West,Home & Kitchen,Cookware Set,12,63.09,757.08,"Absolutely love this product, works perfectly!"
ORD1204,2025-10-16,West,Electronics,Smartphone,20,233.99,4679.8,Really impressed with the performance and design.
ORD1750,2025-10-16,East,Electronics,Bluetooth Speaker,7,167.23,1170.61,"This is amazing, exactly what I needed."
ORD1218,2025-10-16,East,Books,Biography,2,46.77,93.54,"Decent quality for the price, acceptable."
ORD1876,2025-10-16,West,Electronics,Wireless Earbuds,9,213.11,1917.99,"It is what it is, meets basic requirements."
ORD1389,2025-10-17,North,Sports,Cricket Bat,18,273.45,4922.1,"Great quality and fast delivery, highly recommend."
ORD1826,2025-10-17,South,Clothing,Jeans,9,266.31,2396.79,"Exceeded my expectations, will buy again."
ORD2166,2025-10-18,East,Sports,Cricket Bat,19,44.9,853.1,"Very disappointed, product broke within a week."
ORD1015,2025-10-18,East,Electronics,Bluetooth Speaker,11,64.66,711.26,Really impressed with the performance and design.
ORD1234,2025-10-18,Central,Books,Fiction Novel,6,299.99,1799.94,"Average product, nothing special about it."
ORD1011,2025-10-20,West,Clothing,Sneakers,15,80.01,1200.15,"This is amazing, exactly what I needed."
ORD2171,2025-10-21,North,Electronics,Wireless Earbuds,13,204.86,2663.18,"It's okay, does the job as expected."
ORD1655,2025-10-22,East,Electronics,Wireless Earbuds,5,353.65,1768.25,"Average product, nothing special about it."
ORD1182,2025-10-22,North,Home & Kitchen,Vacuum Cleaner,3,311.35,934.05,Really impressed with the performance and design.
ORD2384,2025-10-23,Central,Books,Fiction Novel,14,344.24,4819.36,"Superb build quality, very happy with the purchase."
ORD1190,2025-10-23,North,Clothing,Cap,14,259.16,3628.24,"This is amazing, exactly what I needed."
ORD1416,2025-10-23,South,Electronics,Wireless Earbuds,15,406.56,6098.4,"Superb build quality, very happy with the purchase."
ORD1463,2025-10-23,Central,Home & Kitchen,Air Fryer,3,102.09,306.27,"Fantastic experience, product is top notch."
ORD1954,2025-10-24,Central,Electronics,Wireless Earbuds,20,317.05,6341.0,"Not worth the money, quality is really bad."
ORD1342,2025-10-24,South,Clothing,Jacket,20,31.71,634.2,Bad customer service and defective item received.
ORD1471,2025-10-24,South,Electronics,Smartwatch,6,304.56,1827.36,"This is amazing, exactly what I needed."
ORD1506,2025-10-26,West,Sports,Cricket Bat,6,65.4,392.4,"It's okay, does the job as expected."
ORD2353,2025-10-27,North,Electronics,Wireless Earbuds,1,311.97,311.97,Really impressed with the performance and design.
ORD2329,2025-10-27,West,Sports,Running Shoes,5,470.52,2352.6,"Not worth the money, quality is really bad."
ORD2212,2025-10-27,West,Sports,Yoga Mat,13,144.86,1883.18,"Decent quality for the price, acceptable."
ORD2103,2025-10-27,Central,Books,Biography,2,111.53,223.06,"Not worth the money, quality is really bad."
ORD2081,2025-10-28,East,Books,Fiction Novel,1,232.5,232.5,"Excellent value for money, very satisfied."
ORD2208,2025-10-28,South,Clothing,Jeans,1,187.49,187.49,"Very disappointed, product broke within a week."
ORD1334,2025-10-28,West,Sports,Running Shoes,20,76.7,1534.0,"Excellent value for money, very satisfied."
ORD1807,2025-10-30,South,Electronics,Smartwatch,1,467.12,467.12,"Decent quality for the price, acceptable."
ORD2467,2025-10-30,East,Books,Biography,1,25.81,25.81,"Excellent value for money, very satisfied."
ORD1816,2025-10-31,South,Sports,Yoga Mat,17,234.6,3988.2,"It is what it is, meets basic requirements."
ORD1144,2025-11-01,West,Books,Self-Help Book,4,418.51,1674.04,"Decent quality for the price, acceptable."
ORD1057,2025-11-01,Central,Sports,Football,11,237.84,2616.24,"Excellent value for money, very satisfied."
ORD1253,2025-11-02,East,Books,Biography,19,293.04,5567.76,"It is what it is, meets basic requirements."
ORD2497,2025-11-02,Central,Clothing,Jeans,2,124.01,248.02,"Average product, nothing special about it."
ORD2292,2025-11-02,East,Sports,Dumbbells,10,120.68,1206.8,"Not worth the money, quality is really bad."
ORD2002,2025-11-03,Central,Books,Cookbook,15,74.27,1114.05,"Fantastic experience, product is top notch."
ORD1976,2025-11-04,Central,Sports,Running Shoes,1,171.42,171.42,Really impressed with the performance and design.
ORD1479,2025-11-04,South,Books,Cookbook,18,98.76,1777.68,"Exceeded my expectations, will buy again."
ORD1319,2025-11-04,Central,Home & Kitchen,Cookware Set,2,97.88,195.76,"Very disappointed, product broke within a week."
ORD2444,2025-11-04,West,Home & Kitchen,Cookware Set,20,70.37,1407.4,"Absolutely love this product, works perfectly!"
ORD2357,2025-11-05,East,Books,Cookbook,9,160.62,1445.58,"Not worth the money, quality is really bad."
ORD1058,2025-11-05,South,Books,Biography,3,149.06,447.18,"It is what it is, meets basic requirements."
ORD2116,2025-11-05,West,Home & Kitchen,Blender,12,176.51,2118.12,"Fantastic experience, product is top notch."
ORD2352,2025-11-06,East,Sports,Cricket Bat,14,320.71,4489.94,"It's okay, does the job as expected."
ORD1570,2025-11-06,Central,Clothing,Cap,5,370.6,1853.0,"Superb build quality, very happy with the purchase."
ORD1020,2025-11-06,South,Books,Self-Help Book,16,473.96,7583.36,"Fantastic experience, product is top notch."
ORD2122,2025-11-06,East,Clothing,Jeans,17,44.29,752.93,"Absolutely love this product, works perfectly!"
ORD2204,2025-11-06,East,Sports,Cricket Bat,6,495.62,2973.72,"Superb build quality, very happy with the purchase."
ORD2419,2025-11-06,South,Clothing,Sneakers,5,185.03,925.15,"Fantastic experience, product is top notch."
ORD1099,2025-11-07,East,Clothing,Jeans,3,86.96,260.88,"Great quality and fast delivery, highly recommend."
ORD2017,2025-11-07,North,Electronics,Smartwatch,5,452.23,2261.15,"This is amazing, exactly what I needed."
ORD2096,2025-11-07,East,Clothing,Jacket,6,471.17,2827.02,"Product stopped working after two days, frustrating."
ORD1324,2025-11-07,Central,Sports,Dumbbells,13,51.99,675.87,"Average product, nothing special about it."
ORD1476,2025-11-07,West,Electronics,Bluetooth Speaker,11,343.57,3779.27,"Works fine, but packaging could be better."
ORD1630,2025-11-08,South,Electronics,Smartphone,9,470.81,4237.29,"It's okay, does the job as expected."
ORD1168,2025-11-08,West,Electronics,Laptop,14,247.97,3471.58,"This is amazing, exactly what I needed."
ORD2242,2025-11-08,South,Books,Cookbook,17,345.2,5868.4,Really impressed with the performance and design.
ORD1581,2025-11-08,North,Books,Comic Book,10,474.15,4741.5,Really impressed with the performance and design.
ORD1694,2025-11-10,Central,Electronics,Smartwatch,17,31.31,532.27,"This is amazing, exactly what I needed."
ORD2199,2025-11-10,Central,Home & Kitchen,Coffee Maker,20,299.48,5989.6,"Absolutely love this product, works perfectly!"
ORD2155,2025-11-11,North,Clothing,Cap,8,402.71,3221.68,"Average product, nothing special about it."
ORD1158,2025-11-12,East,Home & Kitchen,Air Fryer,9,193.41,1740.69,Really impressed with the performance and design.
ORD2183,2025-11-12,East,Home & Kitchen,Coffee Maker,13,195.43,2540.59,"Superb build quality, very happy with the purchase."
ORD2193,2025-11-12,East,Home & Kitchen,Coffee Maker,16,476.24,7619.84,"Average product, nothing special about it."
ORD1651,2025-11-13,North,Clothing,Jacket,7,486.9,3408.3,"Fantastic experience, product is top notch."
ORD2149,2025-11-13,East,Home & Kitchen,Coffee Maker,16,43.08,689.28,Really impressed with the performance and design.
ORD1063,2025-11-14,West,Sports,Dumbbells,17,494.07,8399.19,"Works fine, but packaging could be better."
ORD1039,2025-11-14,North,Books,Comic Book,18,156.7,2820.6,"Average product, nothing special about it."
ORD1924,2025-11-14,Central,Home & Kitchen,Air Fryer,11,91.65,1008.15,"Fantastic experience, product is top notch."
ORD2446,2025-11-14,East,Sports,Running Shoes,4,479.95,1919.8,"This is amazing, exactly what I needed."
ORD1543,2025-11-15,North,Books,Fiction Novel,12,228.38,2740.56,"Product stopped working after two days, frustrating."
ORD2341,2025-11-16,South,Sports,Football,9,100.2,901.8,"Fantastic experience, product is top notch."
ORD1601,2025-11-16,East,Home & Kitchen,Air Fryer,13,208.67,2712.71,"Absolutely love this product, works perfectly!"
ORD1076,2025-11-16,West,Clothing,Jeans,4,286.35,1145.4,"This is amazing, exactly what I needed."
ORD1963,2025-11-17,Central,Sports,Running Shoes,20,357.69,7153.8,"Very disappointed, product broke within a week."
ORD1008,2025-11-17,South,Home & Kitchen,Vacuum Cleaner,9,353.89,3185.01,"It's okay, does the job as expected."
ORD2039,2025-11-17,North,Home & Kitchen,Cookware Set,15,370.6,5559.0,"Average product, nothing special about it."
ORD1989,2025-11-17,West,Home & Kitchen,Cookware Set,15,315.67,4735.05,"Exceeded my expectations, will buy again."
ORD1831,2025-11-17,South,Sports,Dumbbells,2,36.47,72.94,"Excellent value for money, very satisfied."
ORD1688,2025-11-18,North,Books,Fiction Novel,14,217.53,3045.42,"Superb build quality, very happy with the purchase."
ORD2061,2025-11-18,North,Electronics,Bluetooth Speaker,15,339.4,5091.0,"Fantastic experience, product is top notch."
ORD1036,2025-11-18,South,Home & Kitchen,Air Fryer,10,234.04,2340.4,"Very disappointed, product broke within a week."
ORD1751,2025-11-18,West,Books,Cookbook,4,143.6,574.4,"Great quality and fast delivery, highly recommend."
ORD1059,2025-11-19,South,Home & Kitchen,Blender,10,120.07,1200.7,"Absolutely love this product, works perfectly!"
ORD1026,2025-11-20,North,Sports,Cricket Bat,4,39.7,158.8,"It's okay, does the job as expected."
ORD1855,2025-11-20,East,Sports,Football,3,102.29,306.87,"Very disappointed, product broke within a week."
ORD1252,2025-11-20,East,Electronics,Laptop,4,490.15,1960.6,"It's okay, does the job as expected."
ORD1974,2025-11-24,West,Electronics,Smartphone,4,444.81,1779.24,"Great quality and fast delivery, highly recommend."
ORD1794,2025-11-25,West,Home & Kitchen,Air Fryer,11,481.26,5293.86,"It's okay, does the job as expected."
ORD2489,2025-11-25,West,Electronics,Bluetooth Speaker,10,430.67,4306.7,"Not worth the money, quality is really bad."
ORD2068,2025-11-25,South,Books,Cookbook,1,496.06,496.06,"It is what it is, meets basic requirements."
ORD2209,2025-11-26,West,Clothing,Sneakers,6,463.73,2782.38,Really impressed with the performance and design.
ORD1050,2025-11-26,West,Home & Kitchen,Cookware Set,18,172.26,3100.68,"This is amazing, exactly what I needed."
ORD1480,2025-11-27,South,Home & Kitchen,Cookware Set,11,330.67,3637.37,"Excellent value for money, very satisfied."
ORD2170,2025-11-28,West,Home & Kitchen,Cookware Set,5,134.6,673.0,"Average product, nothing special about it."
ORD1467,2025-11-28,North,Books,Biography,1,128.55,128.55,Really impressed with the performance and design.
ORD1544,2025-11-29,North,Books,Self-Help Book,11,196.87,2165.57,"It's okay, does the job as expected."
ORD2473,2025-11-29,West,Books,Comic Book,1,280.72,280.72,"Fantastic experience, product is top notch."
ORD2491,2025-11-29,East,Clothing,T-Shirt,9,51.91,467.19,"This is amazing, exactly what I needed."
ORD1418,2025-11-30,West,Sports,Yoga Mat,14,94.68,1325.52,"Exceeded my expectations, will buy again."
ORD1662,2025-11-30,Central,Sports,Dumbbells,16,385.21,6163.36,"This is amazing, exactly what I needed."
ORD2431,2025-11-30,South,Home & Kitchen,Cookware Set,7,132.51,927.57,"Excellent value for money, very satisfied."
ORD1758,2025-12-01,East,Electronics,Smartwatch,15,240.57,3608.55,"Poor quality, would not recommend this to anyone."
ORD1985,2025-12-01,South,Home & Kitchen,Coffee Maker,10,422.35,4223.5,"This is amazing, exactly what I needed."
ORD2424,2025-12-02,West,Electronics,Wireless Earbuds,5,238.5,1192.5,"This is amazing, exactly what I needed."
ORD1237,2025-12-02,South,Home & Kitchen,Air Fryer,13,155.74,2024.62,"Absolutely love this product, works perfectly!"
ORD1916,2025-12-02,Central,Books,Biography,18,290.38,5226.84,"Exceeded my expectations, will buy again."
ORD2186,2025-12-03,Central,Home & Kitchen,Air Fryer,16,262.31,4196.96,"It's okay, does the job as expected."
ORD1415,2025-12-03,East,Clothing,Sneakers,3,295.34,886.02,"Great quality and fast delivery, highly recommend."
ORD1478,2025-12-03,South,Clothing,Jacket,18,322.77,5809.86,"Superb build quality, very happy with the purchase."
ORD1553,2025-12-03,East,Books,Fiction Novel,10,307.22,3072.2,Really impressed with the performance and design.
ORD1654,2025-12-03,North,Clothing,Sneakers,20,175.83,3516.6,Bad customer service and defective item received.
ORD1451,2025-12-04,Central,Books,Biography,16,290.63,4650.08,"This is amazing, exactly what I needed."
ORD1101,2025-12-04,North,Home & Kitchen,Air Fryer,8,462.72,3701.76,"It is what it is, meets basic requirements."
ORD1892,2025-12-05,South,Clothing,Jeans,8,160.64,1285.12,"Great quality and fast delivery, highly recommend."
ORD1653,2025-12-05,West,Electronics,Bluetooth Speaker,20,85.95,1719.0,"Average product, nothing special about it."
ORD1364,2025-12-06,Central,Clothing,Jeans,12,431.91,5182.92,"Works fine, but packaging could be better."
ORD1104,2025-12-06,West,Sports,Yoga Mat,10,352.87,3528.7,"Product stopped working after two days, frustrating."
ORD1217,2025-12-07,South,Books,Biography,15,182.26,2733.9,"Superb build quality, very happy with the purchase."
ORD1175,2025-12-07,West,Clothing,Cap,12,53.18,638.16,"Poor quality, would not recommend this to anyone."
ORD1087,2025-12-08,South,Sports,Football,16,326.49,5223.84,"Absolutely love this product, works perfectly!"
ORD1079,2025-12-08,Central,Clothing,T-Shirt,8,59.93,479.44,"It is what it is, meets basic requirements."
ORD2194,2025-12-09,North,Books,Biography,11,437.25,4809.75,"Product stopped working after two days, frustrating."
ORD1802,2025-12-09,West,Sports,Running Shoes,11,136.09,1496.99,"Decent quality for the price, acceptable."
ORD1338,2025-12-10,East,Clothing,Sneakers,3,411.29,1233.87,"Works fine, but packaging could be better."
ORD2314,2025-12-10,North,Books,Comic Book,15,243.93,3658.95,"Works fine, but packaging could be better."
ORD1961,2025-12-10,East,Sports,Dumbbells,13,346.56,4505.28,"Works fine, but packaging could be better."
ORD2272,2025-12-11,North,Electronics,Bluetooth Speaker,7,372.95,2610.65,"Great quality and fast delivery, highly recommend."
ORD2102,2025-12-12,Central,Home & Kitchen,Vacuum Cleaner,16,360.67,5770.72,"This is amazing, exactly what I needed."
ORD2031,2025-12-12,North,Books,Comic Book,7,233.16,1632.12,"Exceeded my expectations, will buy again."
ORD1784,2025-12-12,North,Home & Kitchen,Coffee Maker,20,377.22,7544.4,"It is what it is, meets basic requirements."
ORD2398,2025-12-12,South,Books,Self-Help Book,3,46.82,140.46,"Excellent value for money, very satisfied."
ORD2222,2025-12-12,West,Clothing,Cap,11,266.11,2927.21,"Terrible experience, delivery was delayed a lot."
ORD1496,2025-12-12,South,Sports,Dumbbells,1,157.55,157.55,"It is what it is, meets basic requirements."
ORD1302,2025-12-13,South,Electronics,Smartwatch,20,354.85,7097.0,"Excellent value for money, very satisfied."
ORD1062,2025-12-13,South,Sports,Dumbbells,17,237.63,4039.71,"It's okay, does the job as expected."
ORD2168,2025-12-14,East,Books,Biography,2,328.94,657.88,Bad customer service and defective item received.
ORD1658,2025-12-14,Central,Books,Cookbook,16,102.99,1647.84,"Superb build quality, very happy with the purchase."
ORD1588,2025-12-14,Central,Sports,Running Shoes,19,57.88,1099.72,Really impressed with the performance and design.
ORD2175,2025-12-14,North,Electronics,Wireless Earbuds,14,267.23,3741.22,"Works fine, but packaging could be better."
ORD2131,2025-12-15,North,Books,Cookbook,7,455.28,3186.96,"Great quality and fast delivery, highly recommend."
ORD1635,2025-12-15,South,Books,Biography,18,96.75,1741.5,"It is what it is, meets basic requirements."
ORD2130,2025-12-16,West,Books,Fiction Novel,2,127.45,254.9,"Terrible experience, delivery was delayed a lot."
ORD2056,2025-12-16,West,Home & Kitchen,Blender,4,416.94,1667.76,"Decent quality for the price, acceptable."
ORD2409,2025-12-17,Central,Home & Kitchen,Coffee Maker,13,202.03,2626.39,"This is amazing, exactly what I needed."
ORD1376,2025-12-17,East,Electronics,Smartwatch,8,220.32,1762.56,"Great quality and fast delivery, highly recommend."
ORD2128,2025-12-18,East,Home & Kitchen,Air Fryer,10,201.63,2016.3,"Poor quality, would not recommend this to anyone."
ORD2019,2025-12-18,South,Books,Comic Book,13,228.63,2972.19,Really impressed with the performance and design.
ORD1497,2025-12-18,Central,Home & Kitchen,Cookware Set,5,215.22,1076.1,"Product stopped working after two days, frustrating."
ORD1408,2025-12-18,West,Home & Kitchen,Vacuum Cleaner,11,165.85,1824.35,"Great quality and fast delivery, highly recommend."
ORD1665,2025-12-19,Central,Sports,Football,19,135.41,2572.79,"Great quality and fast delivery, highly recommend."
ORD1520,2025-12-19,East,Books,Comic Book,4,32.43,129.72,"Exceeded my expectations, will buy again."
ORD1341,2025-12-19,East,Books,Fiction Novel,18,300.97,5417.46,"Very disappointed, product broke within a week."
ORD1670,2025-12-20,West,Books,Cookbook,14,442.58,6196.12,"Exceeded my expectations, will buy again."
ORD1499,2025-12-21,East,Books,Self-Help Book,14,154.72,2166.08,Really impressed with the performance and design.
ORD1847,2025-12-21,South,Sports,Cricket Bat,13,100.62,1308.06,Bad customer service and defective item received.
ORD1846,2025-12-21,South,Sports,Running Shoes,15,430.38,6455.7,"It's okay, does the job as expected."
ORD1427,2025-12-21,North,Home & Kitchen,Cookware Set,12,474.3,5691.6,"It is what it is, meets basic requirements."
ORD1006,2025-12-22,South,Home & Kitchen,Cookware Set,3,32.45,97.35,"This is amazing, exactly what I needed."
ORD1411,2025-12-22,East,Electronics,Smartphone,20,29.76,595.2,"Terrible experience, delivery was delayed a lot."
ORD1851,2025-12-22,Central,Home & Kitchen,Coffee Maker,3,284.77,854.31,"Average product, nothing special about it."
ORD1120,2025-12-23,West,Electronics,Laptop,13,199.18,2589.34,"Average product, nothing special about it."
ORD1043,2025-12-23,Central,Clothing,Sneakers,14,284.84,3987.76,"Exceeded my expectations, will buy again."
ORD1970,2025-12-23,South,Sports,Running Shoes,15,223.85,3357.75,"Not worth the money, quality is really bad."
ORD2236,2025-12-24,West,Clothing,Cap,15,99.72,1495.8,"Not worth the money, quality is really bad."
ORD1297,2025-12-25,East,Clothing,Jeans,5,404.83,2024.15,"Product stopped working after two days, frustrating."
ORD1433,2025-12-25,South,Sports,Running Shoes,18,349.84,6297.12,"Terrible experience, delivery was delayed a lot."
ORD1232,2025-12-27,East,Clothing,Jeans,8,179.55,1436.4,"Terrible experience, delivery was delayed a lot."
ORD1539,2025-12-27,West,Electronics,Laptop,5,29.57,147.85,"Product stopped working after two days, frustrating."
ORD1971,2025-12-27,East,Electronics,Smartwatch,18,247.75,4459.5,"Exceeded my expectations, will buy again."
ORD1359,2025-12-28,West,Sports,Cricket Bat,15,249.46,3741.9,"Absolutely love this product, works perfectly!"
ORD1368,2025-12-29,South,Clothing,Jeans,11,415.96,4575.56,"Works fine, but packaging could be better."
ORD1598,2025-12-29,East,Books,Comic Book,20,38.16,763.2,"Average product, nothing special about it."
ORD2027,2025-12-29,South,Sports,Yoga Mat,14,415.93,5823.02,"Absolutely love this product, works perfectly!"
ORD1405,2025-12-29,South,Sports,Yoga Mat,9,55.58,500.22,"Product stopped working after two days, frustrating."
ORD1889,2025-12-30,Central,Books,Comic Book,18,354.11,6373.98,"Not worth the money, quality is really bad."
ORD1320,2025-12-30,South,Clothing,Cap,13,465.15,6046.95,"Excellent value for money, very satisfied."
ORD2147,2025-12-30,North,Books,Biography,18,397.72,7158.96,"Product stopped working after two days, frustrating."
ORD1021,2025-12-31,South,Clothing,Cap,10,205.51,2055.1,"Decent quality for the price, acceptable."
ORD1957,2025-12-31,South,Sports,Yoga Mat,7,103.37,723.59,"Terrible experience, delivery was delayed a lot."
ORD1066,2025-12-31,North,Home & Kitchen,Air Fryer,10,124.9,1249.0,"Great quality and fast delivery, highly recommend."
ORD2428,2025-12-31,North,Books,Self-Help Book,9,79.9,719.1,"Works fine, but packaging could be better."
